TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2023-07-21 09:36:11.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:11.767,1.0843444,0.17305784,-0.17612731,0.5438315,0.71527433,-0.033195686,-0.13712715,0.50567967,0.89864534,-0.03538494,0.01756211,0.43246758,0.5603403,-0.11261698,0.1639993,0.53131783,0.23989485,-0.2620693,-0.076525845,0.16235876,584.65204,797.3993,776.4469,739.7802,722.0513,0.0130615234375,0.18255615234375,0.9837646484375,5.330963134765625,-4.972076416015625,0.59814453125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:12.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:12.768,1.1200264,0.343116,-0.19575024,0.58799124,0.52858675,-0.1941201,-0.33583453,0.5163963,0.8635864,-0.15854083,-0.06858569,0.45598906,0.5364929,-0.003600976,0.12869853,0.5451769,0.23324056,-0.107402295,-0.16389608,0.21430434,706.7399,789.34064,772.8205,770.80585,884.0293,0.02642822265625,0.18536376953125,0.9896240234375,4.448699951171875,-5.884246826171875,-1.143951416015625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:13.776,0.5055195,0.08669407,-0.025309317,0.2892998,0.070316225,-0.08405264,-0.14315453,0.3886916,0.32532248,0.052266903,0.080178894,0.60629773,0.59774005,0.006755282,0.034344755,0.513272,0.20630428,-0.18697794,-0.15409747,0.16733864,857.4359,794.57874,771.6117,805.05493,940.0366,0.0128173828125,0.1790771484375,0.98431396484375,4.194488525390625,-4.329071044921875,0.216827392578125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:13.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:14.782,0.3880337,0.29469532,-0.07191642,0.34609616,-0.003084824,-0.21319859,-0.25604665,0.37129992,0.40836528,0.06232099,-0.021531565,0.5766138,0.49799588,-0.06864301,-0.09559702,0.48650733,0.23898993,-0.33169228,-0.2751953,0.15252954,615.6777,786.9231,782.49084,723.2601,788.1319,0.01776123046875,0.17535400390625,0.97918701171875,4.6356201171875,-4.08233642578125,1.4056396484375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:15.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:15.801,-0.2054242,0.4367179,-0.7850446,-0.06207845,0.016464395,-0.07445856,-0.27979586,0.2333646,0.48912176,0.069450095,0.09573977,0.5145887,0.4576817,-0.23342855,-0.090437934,0.46510437,0.22916235,-0.47182906,-0.2384028,0.12189607,979.5238,804.65204,778.0586,886.04395,802.6374,0.02435302734375,0.1761474609375,0.98138427734375,4.71038818359375,-5.14404296875,0.530853271484375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:16.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:16.817,0.30916134,-0.0011775886,-0.25495106,0.52172786,0.03367445,-0.17547461,-0.29581124,0.049475584,0.6284872,0.0071695703,0.2229417,0.49869895,0.4540535,-0.23739462,0.02715079,0.4422867,0.2722963,-0.42683506,-0.16201514,0.11927826,662.8205,794.17584,773.6264,765.9707,875.16486,0.01861572265625,0.171630859375,0.9825439453125,4.56085205078125,-5.316009521484375,-0.897216796875,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:17.818,0.35320917,-0.04810798,-0.1716485,0.7463673,0.07758389,-0.048241563,0.038489945,0.1916364,0.56293046,0.06235085,0.17692116,0.61491525,0.4367068,-0.15955387,0.09937463,0.46255463,0.2845115,-0.56823117,-0.21560359,0.029411603,927.9487,799.41394,774.83514,861.8681,814.7253,0.012939453125,0.17303466796875,0.9840087890625,4.717864990234375,-4.11224365234375,0.441131591796875,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:17.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:18.824,0.31194118,-0.2899658,-0.24699932,0.58719325,0.23886074,-0.056945108,-0.023632636,0.2833697,0.41416192,0.2258701,0.041358825,0.69687486,0.46568933,-0.1879041,0.043923605,0.46271375,0.2553857,-0.48775506,-0.21998608,-0.08700471,967.4359,802.6374,768.7912,852.6007,865.4945,0.0162353515625,0.1754150390625,0.9832763671875,4.732818603515625,-4.42626953125,0.2093505859375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:19.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:19.840,0.45112765,0.017881043,-0.3129595,0.37374976,0.2744543,-0.12729354,-0.23650762,0.2521918,0.35824186,0.04442418,-0.023474788,0.5474455,0.46879703,-0.3150239,0.029427039,0.37999275,0.15831135,-0.55609107,-0.06256891,0.0016829306,732.1245,780.07324,761.53845,819.5604,709.9634,0.024658203125,0.17645263671875,0.986083984375,3.611297607421875,-4.32159423828125,-0.127105712890625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:20.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:20.854,0.6361879,0.164619,0.48756778,0.52124774,0.32911143,0.32897055,0.3132184,-0.14436379,0.17617856,0.28445974,0.04686001,0.23061177,0.47897384,-0.29036093,-0.001566932,0.2569012,0.12922274,-0.42664546,-0.038911346,-0.005779381,950.9158,784.90845,774.43225,883.6264,784.90845,0.00433349609375,0.17913818359375,0.9854736328125,4.927215576171875,-4.583282470703125,0.889739990234375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:21.614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:21.857,0.35367304,-0.052935157,0.08099691,0.12329069,0.16109997,-0.046608318,-0.1310299,0.2473226,0.5065336,0.14344727,0.108798854,0.5103347,0.7085812,-0.07109359,0.095818,0.55659634,0.24741422,-0.40506145,-0.043002628,-0.041518018,616.8865,787.326,767.5824,722.0513,994.0293,0.0096435546875,0.172119140625,0.9876708984375,4.9945068359375,-4.80010986328125,0.07476806640625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:22.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:22.861,0.5403007,-0.2358801,-0.2361879,0.28213066,0.5120907,-0.2958794,-0.22560368,0.29250422,0.89235705,0.019914404,0.17968294,0.5621659,0.5161044,-0.0667334,0.13135555,0.5286959,0.34550086,-0.50513124,-0.13964705,-0.09668131,933.5897,789.7436,776.4469,851.79486,952.9304,0.00970458984375,0.17425537109375,0.9888916015625,5.136566162109375,-4.538421630859375,0.336456298828125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:23.870,1.1655264,-0.26627696,0.1921296,0.87741995,0.46669915,-0.1580776,-0.057353698,0.3559195,1.2452756,0.3186122,0.36538696,0.7346396,0.5075505,0.022662008,0.048360612,0.5738501,0.22413827,-0.42021617,-0.19087827,-0.12086743,564.90845,831.2454,773.6264,624.1392,679.34064,0.0126953125,0.1707763671875,0.9847412109375,4.94964599609375,-4.299163818359375,0.515899658203125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:24.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:24.880,1.6103276,0.7107036,0.41823235,1.28249,0.5066604,0.27359697,0.060401946,0.6322,1.0621374,0.36614826,0.2448138,0.6869259,0.44080105,-0.15322733,-0.019248316,0.5587082,0.13489558,-0.30376562,-0.31343672,-0.070161074,999.67035,786.9231,774.83514,921.9048,778.46155,0.01220703125,0.17523193359375,0.9825439453125,4.912261962890625,-5.90667724609375,0.665435791015625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:25.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:25.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:25.886,1.6103276,0.35504636,0.5266099,1.28249,0.5066604,0.0249204,0.019700525,0.6322,1.0621374,0.18928592,0.1319942,0.6869259,0.44080105,0.051287286,-0.012172331,0.5587082,0.13489558,-0.40134808,-0.2366767,-0.070161074,863.0769,782.0879,761.13556,797.3993,963.4066,9.765625E-4,0.171142578125,0.9874267578125,4.5458984375,-4.3365478515625,0.665435791015625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:26.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:26.906,1.6103276,0.9015118,0.5749907,1.28249,0.5066604,0.7208795,0.37012762,0.6322,1.0621374,0.33573207,0.035373144,0.6869259,0.44080105,0.050689396,-0.10247487,0.5587082,0.13489558,-0.5169528,-0.29397988,-0.070161074,835.6777,784.5055,762.3443,839.707,829.2308,-7.9345703125E-4,0.16693115234375,0.9805908203125,5.061798095703125,-5.181427001953125,-0.0,1,2.0,1.0,1.0,2.0,100.00
2023-07-21 09:36:27.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:27.914,0.48421896,-0.008663158,-0.3356693,0.32123265,0.56200063,0.10199242,-0.2475943,0.57257515,0.4988766,0.0059523312,0.08228454,0.7619754,0.61929876,-0.23212722,-0.060766995,0.23893619,0.36808425,-0.503787,-0.3431062,-0.10314245,968.6447,785.7143,768.7912,859.45056,727.28937,-0.0128173828125,0.17205810546875,0.986083984375,3.84307861328125,-4.403839111328125,0.61309814453125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:28.926,0.35214177,-0.26926085,-0.4323546,0.39428222,0.23142156,-0.1333519,-0.15270285,0.6230329,0.5757515,-0.27996418,-0.012694048,0.8338648,0.6105658,-0.19390737,0.11526356,0.46005905,0.30436903,-0.48145157,-0.2194682,-0.036562603,656.77655,790.9524,772.4176,756.30035,774.0293,-1.8310546875E-4,0.174072265625,0.9842529296875,5.196380615234375,-4.329071044921875,0.889739990234375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:29.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:29.927,0.4753935,-0.24700914,-0.17960261,0.37148565,0.22531201,-0.5155497,-0.13858858,0.3422642,0.8118133,-0.09334778,-0.058969278,0.7540564,0.6891399,-0.23294047,0.054406866,0.515546,0.22785506,-0.37622532,-0.15208516,0.17504169,861.4652,790.54944,771.2088,828.022,899.34064,0.00518798828125,0.17559814453125,0.9910888671875,4.373931884765625,-4.74029541015625,0.306549072265625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:30.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:30.933,0.23850857,-0.25014785,-0.36018747,0.34745973,0.09992682,-0.44072795,-0.26324797,0.1050623,0.80931383,-0.11372281,-0.017091561,0.68229026,0.5661663,-0.24151802,-0.047458623,0.5153721,0.21795432,-0.4410095,-0.0863661,0.13927379,624.1392,792.1612,779.2674,734.5421,728.9011,-0.00360107421875,0.172119140625,0.9864501953125,4.6356201171875,-4.53094482421875,0.73272705078125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:31.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:31.939,0.27599698,-0.31774163,-0.20717868,0.29149544,0.51214474,-0.3921242,-0.23448344,0.36243036,0.51240253,-0.13738316,0.015605063,0.37293845,0.42287397,-0.14864351,0.15703265,0.37344208,0.32115245,-0.40022504,-0.07098003,0.019603506,710.3663,792.1612,767.1795,781.685,778.86444,-0.004638671875,0.17059326171875,0.99041748046875,5.585174560546875,-5.016937255859375,0.859832763671875,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:32.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:32.952,0.26241636,-0.12144502,-0.17433757,0.22281274,0.44193643,-0.31149954,-0.19160256,0.3442371,0.6900514,0.059828084,-0.058159426,0.70572233,0.4336933,-0.12455161,0.21111816,0.4815578,0.3530162,-0.35521987,-0.15940194,0.1593532,955.34796,801.02563,783.69965,887.25275,765.9707,-0.01397705078125,0.17529296875,0.99169921875,4.269256591796875,-5.151519775390625,0.246734619140625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:33.960,0.10302609,-0.09561316,-0.026218016,-0.058978375,0.45980346,-0.008353188,-0.19699131,0.19992696,0.7580745,0.09434481,-0.21816993,0.9035457,0.60959387,-0.15467235,0.070386015,0.3683866,0.33610666,-0.39875862,-0.07924159,0.0052473266,612.4542,796.5934,771.6117,712.381,738.5714,-0.0103759765625,0.17767333984375,0.9832763671875,5.39825439453125,-4.74029541015625,0.897216796875,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:34.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:34.972,0.07336681,-0.0733497,0.05321002,0.097445734,0.2666859,-0.012645238,-0.097601354,0.23482011,0.5675489,-0.034466825,-0.023241926,0.7304946,0.5206069,-0.09468608,0.16115314,0.22262478,0.3023766,-0.44423115,-0.24878104,0.032228626,947.28937,788.93774,765.9707,864.2857,819.5604,-0.01806640625,0.1729736328125,0.98382568359375,3.745880126953125,-4.2169189453125,0.13458251953125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:35.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:35.974,0.46024734,-0.021832323,0.05187228,0.342914,0.14963727,-0.41404918,-0.27638397,0.10656842,0.35829237,-0.11248156,-0.02004035,0.553118,0.52335227,-0.1524226,0.25450367,0.413231,0.2894093,-0.38153413,-0.08613827,0.17392622,725.6777,794.9817,769.59705,758.315,760.7326,-3.662109375E-4,0.1724853515625,0.98260498046875,4.8748779296875,-5.390777587890625,0.85235595703125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:36.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:36.980,0.4186816,-0.07590047,-0.43468398,0.40847713,0.38560662,-0.35727665,-0.2768229,0.43469432,0.3724042,-0.057936553,0.21391721,0.5909972,0.6543725,-0.09856807,0.14961904,0.5825657,0.4053033,-0.31064206,0.03189944,0.20585606,964.21246,799.81683,776.4469,873.1502,746.63007,-0.01947021484375,0.16796875,0.98345947265625,4.344024658203125,-4.7552490234375,0.291595458984375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:37.948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:37.995,0.42523545,0.1482276,-0.25869736,0.61528826,0.5552202,-0.52988565,-0.25280234,0.54477555,0.6015148,-0.24483313,0.24585398,0.5384549,0.52294666,-0.048273206,0.06971354,0.44477585,0.37294495,-0.32503715,0.048380125,0.10766528,912.6374,799.81683,787.326,848.97437,840.9158,-0.01080322265625,0.17657470703125,0.99017333984375,5.21881103515625,-6.003875732421875,0.904693603515625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:38.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:38.997,1.4385167,0.8483859,0.83122313,0.3847458,1.4075589,0.103402644,0.47131303,0.5671644,1.4590888,0.3935696,0.3978777,0.19316132,0.564556,-4.5934742E-4,0.21219543,0.5574952,0.30960768,-0.25255755,0.0039058684,0.07194956,792.5641,784.90845,770.40295,825.2015,825.2015,-0.00201416015625,0.17236328125,0.98748779296875,4.613189697265625,-5.7720947265625,0.515899658203125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:39.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:40.001,1.5519485,1.0676286,0.8986785,0.3893118,1.4370391,0.0080074575,0.36952537,0.63214356,1.4736484,0.3644479,0.23002827,0.19316132,0.71028334,-0.23516515,-0.06444588,0.59885716,0.3730531,-0.33368438,-0.16043797,0.07685194,976.7033,799.011,772.4176,869.12085,763.1502,-0.00677490234375,0.17364501953125,0.98486328125,5.689849853515625,-4.42626953125,1.18133544921875,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:40.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:41.009,0.52860475,0.16534574,0.120129645,0.4794452,0.323317,-0.2210102,-0.124460325,0.258341,0.8841446,-0.042428076,0.13735323,0.5659841,0.5955152,-0.14905712,0.06927268,0.58401084,0.3822046,-0.4478813,-0.22514717,-0.1885984,672.8938,792.1612,769.19415,751.8681,728.0952,-0.005859375,0.16998291015625,0.9951171875,4.38140869140625,-4.18701171875,0.19439697265625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:41.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:42.022,0.06852413,-0.25763375,-0.35485807,0.34902894,0.38617405,-0.23039302,-0.17370932,0.083410345,0.65194726,-0.051668853,0.12566666,0.72756696,0.5200274,-0.11422355,0.14629334,0.5013725,0.36906293,-0.25222293,-0.14210236,-0.06339808,905.78754,788.1319,780.07324,853.00366,846.55676,-0.0048828125,0.17083740234375,0.9879150390625,5.510406494140625,-4.628143310546875,1.009368896484375,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:42.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:43.028,0.25321203,-0.17453586,-0.34245,0.28624094,0.37553576,-0.16287379,-0.36899045,0.00501247,0.5375645,0.16043209,0.20515189,0.776327,0.5856131,-0.1416227,0.09636266,0.55565387,0.27625698,-0.26454207,-0.1463749,-0.005485712,620.9158,796.99634,772.4176,724.4689,710.7692,-0.00927734375,0.16680908203125,0.9801025390625,4.463653564453125,-3.5888671875,0.5084228515625,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:44.031,0.48078844,-0.0346814,-0.3723791,0.47489026,0.24619718,-0.27965203,-0.29193476,0.28794917,0.69789284,0.18143412,0.27137977,0.8113113,0.66652733,-0.17315824,-0.082559705,0.6272191,0.19751857,-0.4226426,-0.1629137,-0.09349131,711.1722,786.1172,770.0,765.9707,814.7253,-0.01739501953125,0.1722412109375,0.982421875,5.2337646484375,-3.7384033203125,1.21124267578125,1,1.0,1.0,1.0,1.0,100.00
2023-07-21 09:36:44.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:45.036,0.25537813,-0.15446177,-0.30096644,0.26557216,0.3555741,-0.28440562,-0.3380867,0.17738818,0.6926334,0.28088924,0.16366579,0.7454181,0.58899176,-0.19238625,-0.13758816,0.46304327,0.45208484,-0.44128674,-0.07840464,0.21913858,804.65204,787.72894,775.64105,798.60803,850.989,-0.01739501953125,0.17242431640625,0.98126220703125,5.016937255859375,-4.837493896484375,0.231781005859375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:45.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:46.042,0.50030214,-0.017342493,-0.25873837,0.31303248,0.45814085,0.09771896,-0.41546863,0.50724435,0.64068156,0.30636656,0.11283664,0.6907981,0.5488807,-0.118336596,0.021415608,0.44176096,0.37914428,-0.43588912,-0.09044643,0.16086335,602.7839,793.7729,771.2088,712.381,705.5311,-0.02435302734375,0.1689453125,0.98797607421875,4.822540283203125,-5.084228515625,-0.13458251953125,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:46.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:47.052,0.8533331,-0.05599956,0.070064254,0.43835887,0.6194573,-0.057031054,-0.15446465,0.5122194,0.4836731,0.17438547,0.063702784,0.68576384,0.5283463,-0.17420037,0.11161504,0.40569896,0.3174443,-0.45158818,-0.03311265,-0.061714865,776.4469,790.9524,774.0293,792.5641,776.4469,-0.02545166015625,0.1676025390625,0.9849853515625,5.555267333984375,-5.196380615234375,0.88226318359375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:48.055,0.6678449,0.5860441,0.57782805,0.4621883,0.430595,0.5665061,0.4104971,0.35801357,0.45845908,0.49584115,0.4659213,0.5903698,0.537245,-0.08537832,0.12446901,0.30994162,0.2775108,-0.36543274,-0.11285567,-0.030225256,735.7509,789.7436,776.04395,756.7033,749.45056,-0.02777099609375,0.17047119140625,0.9903564453125,4.807586669921875,-4.3963623046875,1.1065673828125,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:48.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:49.059,0.32329467,0.6629743,0.62067986,0.26708063,0.538264,0.5125037,0.42288855,0.47537616,0.43072227,0.47691822,0.4665407,0.2730438,0.5864051,-0.049954876,0.06824266,0.43690836,0.3417439,-0.33494523,-0.05557678,0.07813808,936.8132,785.31134,763.5531,856.2271,711.1722,-0.02838134765625,0.1651611328125,0.97906494140625,4.3365478515625,-4.867401123046875,0.9271240234375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:49.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:50.083,0.25535986,0.08892344,0.0041966997,0.20744453,0.2839812,-0.23462246,-0.16853394,0.27465925,0.44610354,0.13197915,0.27673405,0.6093923,0.47213095,-0.039747044,0.07713651,0.467433,0.24856628,-0.35347912,0.053731065,0.082279876,911.4286,793.36993,772.8205,830.84247,870.32965,-0.02734375,0.16796875,0.989013671875,5.0244140625,-4.5159912109375,0.785064697265625,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:50.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:51.095,0.39748296,-0.2608681,-0.49345872,0.166667,0.2887671,-0.23630963,-0.47596905,0.17016396,0.7579092,0.019719148,0.20523319,0.6572747,0.5356042,-0.0571744,0.15196191,0.51215017,0.2445744,-0.48363802,0.05902224,0.08441667,783.2967,786.52014,770.0,792.1612,800.2198,-0.0289306640625,0.16796875,0.98858642578125,5.181427001953125,-4.53094482421875,1.24114990234375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:51.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:52.101,0.3802872,-0.24482438,0.0151827205,0.08984857,0.37767163,-0.3003832,-0.16695076,0.08146459,0.66485417,-0.059523817,0.12514031,0.48097125,0.5700025,-0.054737877,0.18169376,0.552113,0.2861912,-0.39044255,-0.15897234,0.040180344,980.7326,799.81683,782.49084,879.59705,761.9414,-0.027587890625,0.1666259765625,0.9921875,4.912261962890625,-4.80010986328125,0.88226318359375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:53.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:53.109,0.35241678,0.076279916,0.31596965,0.23576954,0.35145998,-0.052872606,0.03543714,0.3054979,0.6410714,-0.037213977,0.31265098,0.62622225,0.5577165,0.025300173,0.11900221,0.38482067,0.33412668,-0.49608746,-0.10696774,-0.09303108,645.09155,786.1172,770.80585,745.42126,801.4286,-0.02386474609375,0.17132568359375,0.98712158203125,4.777679443359375,-6.362762451171875,0.35888671875,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:54.120,0.21279788,-0.0149938,-0.16000788,0.4553088,0.11806453,-0.16003819,-0.08832071,0.4010495,0.58646125,0.05198667,0.11808195,0.76027393,0.59274167,-0.024949575,0.047416534,0.3069512,0.34862286,-0.4120933,-0.08338308,0.017240822,864.2857,783.69965,774.83514,812.3077,761.13556,-0.02880859375,0.169921875,0.98516845703125,5.226287841796875,-4.5758056640625,0.95703125,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:54.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:54.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:55.123,0.15414105,0.71624506,0.60649633,0.24600337,0.2087475,0.4633012,0.31350207,0.46311945,0.50565577,0.71204287,-0.011514823,0.57876724,0.6810699,-0.04390598,0.07124174,0.37873027,0.25145084,-0.33543813,-0.2023969,0.029684909,627.3626,798.60803,773.6264,732.52747,762.3443,-0.02423095703125,0.1649169921875,0.98388671875,4.17205810546875,-4.14215087890625,-0.52337646484375,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:55.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:56.131,0.045191925,0.8005631,0.5911233,-0.12505266,0.7924425,0.52783173,0.2684781,0.063815236,0.9630668,0.71160233,0.10876219,0.7488125,0.6542077,0.063868396,0.1546636,0.4997549,0.4709527,-0.36608058,-0.02084337,0.21568336,714.7985,788.1319,763.95605,768.3883,819.9634,-0.03125,0.17095947265625,0.983642578125,4.8748779296875,-4.329071044921875,-0.485992431640625,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:56.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2023-07-21 09:36:57.132,0.44970277,-0.042839926,-0.31173623,0.23940696,0.558167,-0.30938324,-0.20340832,0.1490108,1.0172263,0.14707017,0.21514097,0.81196815,0.64555955,0.015740626,0.06528789,0.44796363,0.3816715,-0.29119995,-0.004067491,0.13423067,788.93774,785.7143,777.6557,779.67035,810.696,-0.01788330078125,0.1744384765625,0.98590087890625,4.605712890625,-4.837493896484375,0.874786376953125,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:58.133,0.640128,-0.3204558,0.018218763,0.34828785,0.29084322,-0.39964634,-0.063119344,0.013134149,0.6894652,0.1969499,0.25633374,0.74193215,0.5898643,-0.0035300485,0.13579305,0.4479887,0.29429516,-0.2781697,0.022358928,0.17326242,597.5458,790.54944,780.07324,725.6777,788.1319,-0.0264892578125,0.17254638671875,0.9862060546875,4.68048095703125,-4.598236083984375,0.560760498046875,1,1.0,1.0,1.0,1.0,95.00
2023-07-21 09:36:58.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
